-180.0000000	-0.0895085	0.0246668
-175.0000000	0.0342472	0.0167887
-170.0000000	0.1504321	0.0659192
-165.0000000	0.2630130	0.1358938
-160.0000000	0.3782586	0.2295611
-155.0000000	0.4972388	0.3506983
-150.0000000	0.6139460	0.5007975
-145.0000000	0.7150067	0.6751957
-140.0000000	0.7837933	0.8613873
-135.0000000	0.8082909	1.0425462
-130.0000000	0.7868386	1.2046221
-125.0000000	0.7269497	1.3410570
-120.0000000	0.6395812	1.4520461
-115.0000000	0.5343072	1.5408460
-110.0000000	0.4176690	1.6106915
-105.0000000	0.4304007	1.6635781
-100.0000000	0.2947167	1.7003753
-95.0000000	0.1497754	1.7213646
-90.0000000	0.0000000	1.7266381
-85.0000000	-0.1500522	1.7162435
-80.0000000	-0.2958283	1.6902036
-75.0000000	-0.4329184	1.6484978
-70.0000000	-0.5571904	1.5909126
-65.0000000	-0.6649179	1.5166225
-60.0000000	-0.7528962	1.4236083
-55.0000000	-0.8185447	1.3085016
-50.0000000	-0.8599937	1.1678318
-45.0000000	-0.8761543	1.0012926
-40.0000000	-0.8667747	0.7599620
-35.0000000	-0.8324898	0.6178309
-30.0000000	-0.7748839	0.4842927
-25.0000000	-0.6966203	0.3634696
-24.0000000	-0.6788159	0.3411670
-23.0000000	-0.6603832	0.3195514
-22.0000000	-0.6413676	0.2986494
-21.0000000	-0.6218194	0.2784868
-20.0000000	-0.6017948	0.2590886
-19.0000000	-0.5813568	0.2404787
-18.0000000	-0.5605774	0.2226802
-17.0000000	-0.5395394	0.2057150
-16.0000000	-0.5183399	0.1896041
-15.0000000	-0.4970946	0.1743675
-14.0000000	-0.4759440	0.1600238
-13.0000000	-0.4550630	0.1465909
-12.0000000	-0.4346747	0.1340853
-11.0000000	-0.4150721	0.1225225
-8.0000000	-0.3658626	0.0936276
-7.0000000	-0.3555882	0.0859668
-6.0000000	-0.3512506	0.0793082
-5.0000000	-0.3566000	0.0736600
-4.0000000	-0.0980000	0.0677900
-2.0000000	0.3926000	0.0489800
-1.0000000	0.4485000	0.0496000
0.0000000	0.4892000	0.0520600
1.0000000	0.5158000	0.0559600
2.0000000	0.3028725	0.0575118
3.0000000	0.2518030	0.0600959
4.0000000	0.2411065	0.0637092
6.0000000	0.2597217	0.0740044
7.0000000	0.2773946	0.0806735
8.0000000	0.2977050	0.0883465
9.0000000	0.3196536	0.0970138
10.0000000	0.3426271	0.1066647
11.0000000	0.3662228	0.1172875
12.0000000	0.3901610	0.1288688
13.0000000	0.4142382	0.1413946
14.0000000	0.4382998	0.1548492
15.0000000	0.4622243	0.1692162
16.0000000	0.4859127	0.1844778
17.0000000	0.5092827	0.2006151
18.0000000	0.5322638	0.2176083
19.0000000	0.6193792	0.2354363
20.0000000	0.6487898	0.2540772
21.0000000	0.6780621	0.2735080
22.0000000	0.7070868	0.2937047
23.0000000	0.7357451	0.3146424
24.0000000	0.7639104	0.3362951
25.0000000	0.7914495	0.3586363
30.0000000	0.9149363	0.4796742
35.0000000	1.0032438	0.7459660
40.0000000	1.0463013	0.9190350
45.0000000	1.0434958	1.0790689
50.0000000	1.0017336	1.2198611
55.0000000	0.9307077	1.3402805
60.0000000	0.8391352	1.4418582
65.0000000	0.7333316	1.5266110
70.0000000	0.6174326	1.5959609
75.0000000	0.4941747	1.6505682
80.0000000	0.3655830	1.6905885
85.0000000	0.2333753	1.7159720
90.0000000	0.0991436	1.7266381
95.0000000	-0.0355698	1.7225296
100.0000000	-0.1692237	1.7036183
105.0000000	-0.3002294	1.6698985
110.0000000	-0.4268757	1.6213346
115.0000000	-0.5471532	1.5576930
120.0000000	-0.6583680	1.4782625
125.0000000	-0.7564949	1.3816228
130.0000000	-0.8354591	1.2658257
135.0000000	-0.8869642	1.1294356
140.0000000	-0.9018724	0.9735750
145.0000000	-0.8737383	0.8041446
150.0000000	-0.8031655	0.6322226
155.0000000	-0.6994796	0.4711201
160.0000000	-0.5773258	0.3315220
165.0000000	-0.4503830	0.2183601
170.0000000	-0.3267274	0.1313087
175.0000000	-0.2077887	0.0675532
180.0000000	-0.0895085	0.0246668
