-180.0000000	0.0000000	0.0047023
-175.0000000	0.6600000	0.0433290
-170.0000000	0.8500000	0.1027000
-165.0000000	0.6800000	0.1844700
-160.0000000	0.6350000	0.2922800
-155.0000000	0.6700000	0.4292200
-150.0000000	0.7700000	0.5941800
-145.0000000	0.9000000	0.7788400
-140.0000000	0.9800000	0.9684300
-135.0000000	0.9300000	1.1472000
-130.0000000	0.8500000	1.3043000
-125.0000000	0.7715700	1.4363000
-120.0000000	0.6735600	1.5444000
-115.0000000	0.5595500	1.6317000
-110.0000000	0.4351000	1.7008000
-105.0000000	0.3037100	1.7531000
-100.0000000	0.1677700	1.7893000
-95.0000000	0.0291470	1.8095000
-90.0000000	-0.1104600	1.8137000
-85.0000000	-0.2494300	1.8022000
-80.0000000	-0.3861500	1.7749000
-75.0000000	-0.5189400	1.7319000
-70.0000000	-0.6459100	1.6731000
-65.0000000	-0.7646700	1.5979000
-60.0000000	-0.8716800	1.5049000
-55.0000000	-0.9611900	1.3916000
-50.0000000	-1.0244000	1.2547000
-45.0000000	-1.0501000	1.0928000
-40.0000000	-1.0280000	0.9095500
-35.0000000	-1.0001000	0.7163600
-30.0000000	-0.9750100	0.5301100
-25.0000000	-0.9404100	0.3151700
-22.0000000	-0.9200800	0.2455400
-21.0000000	-0.9142800	0.2238900
-20.0000000	-0.9093200	0.2030700
-19.0000000	-0.9054800	0.1830900
-18.0000000	-0.9030900	0.1639900
-17.0000000	-0.9025500	0.1457800
-16.0000000	-0.9043700	0.1284900
-15.0000000	-0.9091700	0.1121400
-14.0000000	-0.9177300	0.0967550
-13.0000000	-0.9311000	0.0823440
-12.0000000	-0.9506200	0.0689300
-11.0000000	-0.9781500	0.0565280
-10.0000000	-1.0162000	0.0451540
-9.0000000	-1.0686000	0.0348200
-8.0000000	-1.0314000	0.0325500
-7.0000000	-0.9855000	0.0307800
-6.0000000	-0.9323000	0.0295600
-5.0000000	-0.8143000	0.0293400
-4.0000000	-0.6401000	0.0296100
-3.0000000	-0.4895000	0.0294000
-2.0000000	-0.3171000	0.0290800
-1.0000000	-0.1628000	0.0286500
0.0000000	0.0000000	0.0285100
1.0000000	0.1628000	0.0286500
2.0000000	0.3171000	0.0290800
3.0000000	0.4895000	0.0294000
4.0000000	0.6401000	0.0296100
5.0000000	0.8143000	0.0293400
6.0000000	0.9323000	0.0295600
7.0000000	0.9855000	0.0307800
8.0000000	1.0314000	0.0325500
9.0000000	1.0686000	0.0348200
10.0000000	1.0162000	0.0451540
11.0000000	0.9781500	0.0565280
12.0000000	0.9506200	0.0689300
13.0000000	0.9311000	0.0823440
14.0000000	0.9177300	0.0967550
15.0000000	0.9091700	0.1121400
16.0000000	0.9043700	0.1284900
17.0000000	0.9025500	0.1457800
18.0000000	0.9030900	0.1639900
19.0000000	0.9054800	0.1830900
20.0000000	0.9093200	0.2030700
21.0000000	0.9142800	0.2238900
22.0000000	0.9200800	0.2455400
25.0000000	0.9404100	0.3151700
30.0000000	0.9750100	0.5301100
35.0000000	1.0001000	0.7163600
40.0000000	1.0280000	0.9095500
45.0000000	1.0501000	1.0928000
50.0000000	1.0244000	1.2547000
55.0000000	0.9611900	1.3916000
60.0000000	0.8716800	1.5049000
65.0000000	0.7646700	1.5979000
70.0000000	0.6459100	1.6731000
75.0000000	0.5189400	1.7319000
80.0000000	0.3861500	1.7749000
85.0000000	0.2494300	1.8022000
90.0000000	0.1104600	1.8137000
95.0000000	-0.0291470	1.8095000
100.0000000	-0.1677700	1.7893000
105.0000000	-0.3037100	1.7531000
110.0000000	-0.4351000	1.7008000
115.0000000	-0.5595500	1.6317000
120.0000000	-0.6735600	1.5444000
125.0000000	-0.7715700	1.4363000
130.0000000	-0.8500000	1.3043000
135.0000000	-0.9300000	1.1472000
140.0000000	-0.9800000	0.9684300
145.0000000	-0.9000000	0.7788400
150.0000000	-0.7700000	0.5941800
155.0000000	-0.6700000	0.4292200
160.0000000	-0.6350000	0.2922800
165.0000000	-0.6800000	0.1844700
170.0000000	-0.8500000	0.1027000
175.0000000	-0.6600000	0.0433290
180.0000000	0.0000000	0.0047023
