-180.0000000	0.0000000	0.0029544
-175.0000000	0.6600000	0.0415940
-170.0000000	0.8500000	0.1010000
-165.0000000	0.6800000	0.1828400
-160.0000000	0.6350000	0.2907400
-155.0000000	0.6700000	0.4277900
-150.0000000	0.7700000	0.5928700
-145.0000000	0.9000000	0.7776600
-140.0000000	0.9800000	0.9674100
-135.0000000	0.9300000	1.1463000
-130.0000000	0.8500000	1.3036000
-125.0000000	0.7723900	1.4357000
-120.0000000	0.6743200	1.5440000
-115.0000000	0.5602200	1.6314000
-110.0000000	0.4356600	1.7006000
-105.0000000	0.3041500	1.7530000
-100.0000000	0.1680700	1.7892000
-95.0000000	0.0292980	1.8094000
-90.0000000	-0.1104600	1.8137000
-85.0000000	-0.2495800	1.8022000
-80.0000000	-0.3864500	1.7749000
-75.0000000	-0.5193800	1.7318000
-70.0000000	-0.6464700	1.6729000
-65.0000000	-0.7653400	1.5976000
-60.0000000	-0.8724300	1.5045000
-55.0000000	-0.9620100	1.3910000
-50.0000000	-1.0634000	1.2540000
-45.0000000	-1.1301000	1.0919000
-40.0000000	-1.1814000	0.9085200
-35.0000000	-1.2216000	0.7151900
-30.0000000	-1.2590000	0.5288000
-25.0000000	-1.3084000	0.2130700
-22.0000000	-1.3546000	0.1410900
-21.0000000	-1.3748000	0.1187200
-20.0000000	-1.3982000	0.0972060
-19.0000000	-1.4254000	0.0765720
-18.0000000	-1.4573000	0.0568450
-17.0000000	-1.4948000	0.0380470
-16.0000000	-1.5391000	0.0202000
-15.0000000	-1.4768000	0.0176400
-14.0000000	-1.4146000	0.0150800
-13.0000000	-1.3231000	0.0132400
-12.0000000	-1.2457000	0.0118500
-11.0000000	-1.1650000	0.0107600
-10.0000000	-1.0800000	0.0099000
-9.0000000	-0.9837000	0.0091900
-8.0000000	-0.8823000	0.0085600
-7.0000000	-0.7777000	0.0080400
-6.0000000	-0.6705000	0.0075800
-5.0000000	-0.5618000	0.0072000
-4.0000000	-0.4513000	0.0068900
-3.0000000	-0.3396000	0.0066500
-2.0000000	-0.2270000	0.0064900
-1.0000000	-0.1136000	0.0063900
0.0000000	0.0000000	0.0063700
1.0000000	0.1136000	0.0063900
2.0000000	0.2270000	0.0064900
3.0000000	0.3396000	0.0066500
4.0000000	0.4513000	0.0068900
5.0000000	0.5618000	0.0072000
6.0000000	0.6705000	0.0075800
7.0000000	0.7777000	0.0080400
8.0000000	0.8823000	0.0085600
9.0000000	0.9837000	0.0091900
10.0000000	1.0800000	0.0099000
11.0000000	1.1650000	0.0107600
12.0000000	1.2457000	0.0118500
13.0000000	1.3231000	0.0132400
14.0000000	1.4146000	0.0150800
15.0000000	1.4768000	0.0176400
16.0000000	1.5391000	0.0202000
17.0000000	1.4948000	0.0380470
18.0000000	1.4573000	0.0568450
19.0000000	1.4254000	0.0765720
20.0000000	1.3982000	0.0972060
21.0000000	1.3748000	0.1187200
22.0000000	1.3546000	0.1410900
25.0000000	1.3084000	0.2130700
30.0000000	1.2590000	0.5288000
35.0000000	1.2216000	0.7151900
40.0000000	1.1814000	0.9085200
45.0000000	1.1301000	1.0919000
50.0000000	1.0634000	1.2540000
55.0000000	0.9620100	1.3910000
60.0000000	0.8724300	1.5045000
65.0000000	0.7653400	1.5976000
70.0000000	0.6464700	1.6729000
75.0000000	0.5193800	1.7318000
80.0000000	0.3864500	1.7749000
85.0000000	0.2495800	1.8022000
90.0000000	0.1104600	1.8137000
95.0000000	-0.0292980	1.8094000
100.0000000	-0.1680700	1.7892000
105.0000000	-0.3041500	1.7530000
110.0000000	-0.4356600	1.7006000
115.0000000	-0.5602200	1.6314000
120.0000000	-0.6743200	1.5440000
125.0000000	-0.7723900	1.4357000
130.0000000	-0.8500000	1.3036000
135.0000000	-0.9300000	1.1463000
140.0000000	-0.9800000	0.9674100
145.0000000	-0.9000000	0.7776600
150.0000000	-0.7700000	0.5928700
155.0000000	-0.6700000	0.4277900
160.0000000	-0.6350000	0.2907400
165.0000000	-0.6800000	0.1828400
170.0000000	-0.8500000	0.1010000
175.0000000	-0.6600000	0.0415940
180.0000000	0.0000000	0.0029544
